"","run","year","precip"
"46919",1877,"19",53.34
"46920",1877,"20",53.34
"46921",1877,"21",53.34
"46922",1877,"22",53.34
"46923",1877,"23",80.01
"46924",1877,"24",53.34
"46925",1877,"25",8.89
"46926",1878,"1",53.34
"46927",1878,"2",53.34
"46928",1878,"3",80.01
"46929",1878,"4",26.67
"46930",1878,"5",8.89
"46931",1878,"6",53.34
"46932",1878,"7",106.68
"46933",1878,"8",53.34
"46934",1878,"9",53.34
"46935",1878,"10",26.67
"46936",1878,"11",26.67
"46937",1878,"12",53.34
"46938",1878,"13",26.67
"46939",1878,"14",53.34
"46940",1878,"15",106.68
"46941",1878,"16",80.01
"46942",1878,"17",80.01
"46943",1878,"18",26.67
"46944",1878,"19",26.67
"46945",1878,"20",53.34
"46946",1878,"21",53.34
"46947",1878,"22",53.34
"46948",1878,"23",53.34
"46949",1878,"24",80.01
"46950",1878,"25",53.34
"46951",1879,"1",80.01
"46952",1879,"2",53.34
"46953",1879,"3",53.34
"46954",1879,"4",53.34
"46955",1879,"5",53.34
"46956",1879,"6",53.34
"46957",1879,"7",26.67
"46958",1879,"8",53.34
"46959",1879,"9",53.34
"46960",1879,"10",53.34
"46961",1879,"11",106.68
"46962",1879,"12",106.68
"46963",1879,"13",53.34
"46964",1879,"14",53.34
"46965",1879,"15",26.67
"46966",1879,"16",53.34
"46967",1879,"17",80.01
"46968",1879,"18",53.34
"46969",1879,"19",53.34
"46970",1879,"20",26.67
"46971",1879,"21",26.67
"46972",1879,"22",53.34
"46973",1879,"23",26.67
"46974",1879,"24",53.34
"46975",1879,"25",26.67
"46976",1880,"1",53.34
"46977",1880,"2",53.34
"46978",1880,"3",53.34
"46979",1880,"4",26.67
"46980",1880,"5",53.34
"46981",1880,"6",53.34
"46982",1880,"7",53.34
"46983",1880,"8",53.34
"46984",1880,"9",80.01
"46985",1880,"10",53.34
"46986",1880,"11",80.01
"46987",1880,"12",53.34
"46988",1880,"13",106.68
"46989",1880,"14",26.67
"46990",1880,"15",53.34
"46991",1880,"16",80.01
"46992",1880,"17",106.68
"46993",1880,"18",53.34
"46994",1880,"19",80.01
"46995",1880,"20",53.34
"46996",1880,"21",53.34
"46997",1880,"22",26.67
"46998",1880,"23",26.67
"46999",1880,"24",26.67
"47000",1880,"25",26.67
"47001",1881,"1",53.34
"47002",1881,"2",53.34
"47003",1881,"3",53.34
"47004",1881,"4",53.34
"47005",1881,"5",53.34
"47006",1881,"6",26.67
"47007",1881,"7",80.01
"47008",1881,"8",26.67
"47009",1881,"9",26.67
"47010",1881,"10",26.67
"47011",1881,"11",53.34
"47012",1881,"12",53.34
"47013",1881,"13",53.34
"47014",1881,"14",106.68
"47015",1881,"15",53.34
"47016",1881,"16",26.67
"47017",1881,"17",26.67
"47018",1881,"18",53.34
"47019",1881,"19",8.89
"47020",1881,"20",26.67
"47021",1881,"21",26.67
"47022",1881,"22",26.67
"47023",1881,"23",80.01
"47024",1881,"24",26.67
"47025",1881,"25",53.34
"47026",1882,"1",26.67
"47027",1882,"2",53.34
"47028",1882,"3",53.34
"47029",1882,"4",26.67
"47030",1882,"5",53.34
"47031",1882,"6",53.34
"47032",1882,"7",26.67
"47033",1882,"8",53.34
"47034",1882,"9",53.34
"47035",1882,"10",26.67
"47036",1882,"11",53.34
"47037",1882,"12",53.34
"47038",1882,"13",26.67
"47039",1882,"14",26.67
"47040",1882,"15",53.34
"47041",1882,"16",53.34
"47042",1882,"17",53.34
"47043",1882,"18",8.89
"47044",1882,"19",26.67
"47045",1882,"20",53.34
"47046",1882,"21",53.34
"47047",1882,"22",80.01
"47048",1882,"23",53.34
"47049",1882,"24",26.67
"47050",1882,"25",26.67
"47051",1883,"1",53.34
"47052",1883,"2",53.34
"47053",1883,"3",106.68
"47054",1883,"4",26.67
"47055",1883,"5",53.34
"47056",1883,"6",106.68
"47057",1883,"7",53.34
"47058",1883,"8",53.34
"47059",1883,"9",26.67
"47060",1883,"10",53.34
"47061",1883,"11",53.34
"47062",1883,"12",53.34
"47063",1883,"13",53.34
"47064",1883,"14",53.34
"47065",1883,"15",53.34
"47066",1883,"16",53.34
"47067",1883,"17",53.34
"47068",1883,"18",26.67
"47069",1883,"19",53.34
"47070",1883,"20",26.67
"47071",1883,"21",53.34
"47072",1883,"22",26.67
"47073",1883,"23",53.34
"47074",1883,"24",106.68
"47075",1883,"25",53.34
"47076",1884,"1",53.34
"47077",1884,"2",53.34
"47078",1884,"3",53.34
"47079",1884,"4",26.67
"47080",1884,"5",26.67
"47081",1884,"6",8.89
"47082",1884,"7",53.34
"47083",1884,"8",53.34
"47084",1884,"9",53.34
"47085",1884,"10",53.34
"47086",1884,"11",80.01
"47087",1884,"12",53.34
"47088",1884,"13",8.89
"47089",1884,"14",26.67
"47090",1884,"15",53.34
"47091",1884,"16",8.89
"47092",1884,"17",53.34
"47093",1884,"18",26.67
"47094",1884,"19",80.01
"47095",1884,"20",26.67
"47096",1884,"21",80.01
"47097",1884,"22",26.67
"47098",1884,"23",26.67
"47099",1884,"24",26.67
"47100",1884,"25",26.67
"47101",1885,"1",80.01
"47102",1885,"2",26.67
"47103",1885,"3",53.34
"47104",1885,"4",26.67
"47105",1885,"5",8.89
"47106",1885,"6",106.68
"47107",1885,"7",53.34
"47108",1885,"8",53.34
"47109",1885,"9",53.34
"47110",1885,"10",53.34
"47111",1885,"11",53.34
"47112",1885,"12",26.67
"47113",1885,"13",53.34
"47114",1885,"14",106.68
"47115",1885,"15",53.34
"47116",1885,"16",53.34
"47117",1885,"17",26.67
"47118",1885,"18",53.34
"47119",1885,"19",53.34
"47120",1885,"20",26.67
"47121",1885,"21",26.67
"47122",1885,"22",80.01
"47123",1885,"23",53.34
"47124",1885,"24",53.34
"47125",1885,"25",26.67
"47126",1886,"1",53.34
"47127",1886,"2",53.34
"47128",1886,"3",53.34
"47129",1886,"4",106.68
"47130",1886,"5",53.34
"47131",1886,"6",26.67
"47132",1886,"7",53.34
"47133",1886,"8",26.67
"47134",1886,"9",53.34
"47135",1886,"10",26.67
"47136",1886,"11",80.01
"47137",1886,"12",26.67
"47138",1886,"13",53.34
"47139",1886,"14",53.34
"47140",1886,"15",26.67
"47141",1886,"16",26.67
"47142",1886,"17",53.34
"47143",1886,"18",8.89
"47144",1886,"19",26.67
"47145",1886,"20",53.34
"47146",1886,"21",80.01
"47147",1886,"22",26.67
"47148",1886,"23",53.34
"47149",1886,"24",53.34
"47150",1886,"25",53.34
"47151",1887,"1",80.01
"47152",1887,"2",53.34
"47153",1887,"3",53.34
"47154",1887,"4",53.34
"47155",1887,"5",106.68
"47156",1887,"6",53.34
"47157",1887,"7",53.34
"47158",1887,"8",26.67
"47159",1887,"9",53.34
"47160",1887,"10",26.67
"47161",1887,"11",53.34
"47162",1887,"12",8.89
"47163",1887,"13",26.67
"47164",1887,"14",53.34
"47165",1887,"15",53.34
"47166",1887,"16",26.67
"47167",1887,"17",53.34
"47168",1887,"18",26.67
"47169",1887,"19",26.67
"47170",1887,"20",8.89
"47171",1887,"21",26.67
"47172",1887,"22",53.34
"47173",1887,"23",53.34
"47174",1887,"24",53.34
"47175",1887,"25",53.34
"47176",1888,"1",53.34
"47177",1888,"2",53.34
"47178",1888,"3",26.67
"47179",1888,"4",53.34
"47180",1888,"5",53.34
"47181",1888,"6",26.67
"47182",1888,"7",53.34
"47183",1888,"8",26.67
"47184",1888,"9",26.67
"47185",1888,"10",106.68
"47186",1888,"11",53.34
"47187",1888,"12",26.67
"47188",1888,"13",26.67
"47189",1888,"14",53.34
"47190",1888,"15",26.67
"47191",1888,"16",53.34
"47192",1888,"17",53.34
"47193",1888,"18",53.34
"47194",1888,"19",26.67
"47195",1888,"20",53.34
"47196",1888,"21",53.34
"47197",1888,"22",53.34
"47198",1888,"23",26.67
"47199",1888,"24",53.34
"47200",1888,"25",26.67
"47201",1889,"1",53.34
"47202",1889,"2",26.67
"47203",1889,"3",26.67
"47204",1889,"4",8.89
"47205",1889,"5",53.34
"47206",1889,"6",53.34
"47207",1889,"7",53.34
"47208",1889,"8",106.68
"47209",1889,"9",53.34
"47210",1889,"10",8.89
"47211",1889,"11",26.67
"47212",1889,"12",53.34
"47213",1889,"13",53.34
"47214",1889,"14",53.34
"47215",1889,"15",26.67
"47216",1889,"16",53.34
"47217",1889,"17",53.34
"47218",1889,"18",80.01
"47219",1889,"19",26.67
"47220",1889,"20",26.67
"47221",1889,"21",26.67
"47222",1889,"22",53.34
"47223",1889,"23",26.67
"47224",1889,"24",8.89
"47225",1889,"25",106.68
"47226",1890,"1",8.89
"47227",1890,"2",53.34
"47228",1890,"3",26.67
"47229",1890,"4",80.01
"47230",1890,"5",26.67
"47231",1890,"6",26.67
"47232",1890,"7",26.67
"47233",1890,"8",80.01
"47234",1890,"9",26.67
"47235",1890,"10",26.67
"47236",1890,"11",53.34
"47237",1890,"12",53.34
"47238",1890,"13",53.34
"47239",1890,"14",53.34
"47240",1890,"15",26.67
"47241",1890,"16",53.34
"47242",1890,"17",53.34
"47243",1890,"18",53.34
"47244",1890,"19",53.34
"47245",1890,"20",53.34
"47246",1890,"21",26.67
"47247",1890,"22",53.34
"47248",1890,"23",26.67
"47249",1890,"24",53.34
"47250",1890,"25",26.67
"47251",1891,"1",26.67
"47252",1891,"2",26.67
"47253",1891,"3",53.34
"47254",1891,"4",53.34
"47255",1891,"5",26.67
"47256",1891,"6",8.89
"47257",1891,"7",106.68
"47258",1891,"8",53.34
"47259",1891,"9",53.34
"47260",1891,"10",26.67
"47261",1891,"11",53.34
"47262",1891,"12",53.34
"47263",1891,"13",53.34
"47264",1891,"14",8.89
"47265",1891,"15",53.34
"47266",1891,"16",106.68
"47267",1891,"17",80.01
"47268",1891,"18",53.34
"47269",1891,"19",53.34
"47270",1891,"20",53.34
"47271",1891,"21",53.34
"47272",1891,"22",26.67
"47273",1891,"23",53.34
"47274",1891,"24",53.34
"47275",1891,"25",53.34
"47276",1892,"1",53.34
"47277",1892,"2",53.34
"47278",1892,"3",53.34
"47279",1892,"4",53.34
"47280",1892,"5",80.01
"47281",1892,"6",53.34
"47282",1892,"7",53.34
"47283",1892,"8",26.67
"47284",1892,"9",8.89
"47285",1892,"10",53.34
"47286",1892,"11",26.67
"47287",1892,"12",26.67
"47288",1892,"13",53.34
"47289",1892,"14",53.34
"47290",1892,"15",53.34
"47291",1892,"16",53.34
"47292",1892,"17",53.34
"47293",1892,"18",26.67
"47294",1892,"19",26.67
"47295",1892,"20",53.34
"47296",1892,"21",53.34
"47297",1892,"22",26.67
"47298",1892,"23",53.34
"47299",1892,"24",26.67
"47300",1892,"25",53.34
"47301",1893,"1",26.67
"47302",1893,"2",53.34
"47303",1893,"3",8.89
"47304",1893,"4",53.34
"47305",1893,"5",53.34
"47306",1893,"6",53.34
"47307",1893,"7",53.34
"47308",1893,"8",53.34
"47309",1893,"9",53.34
"47310",1893,"10",106.68
"47311",1893,"11",53.34
"47312",1893,"12",26.67
"47313",1893,"13",53.34
"47314",1893,"14",53.34
"47315",1893,"15",53.34
"47316",1893,"16",53.34
"47317",1893,"17",53.34
"47318",1893,"18",106.68
"47319",1893,"19",53.34
"47320",1893,"20",26.67
"47321",1893,"21",53.34
"47322",1893,"22",53.34
"47323",1893,"23",26.67
"47324",1893,"24",53.34
"47325",1893,"25",53.34
"47326",1894,"1",26.67
"47327",1894,"2",53.34
"47328",1894,"3",53.34
"47329",1894,"4",53.34
"47330",1894,"5",53.34
"47331",1894,"6",53.34
"47332",1894,"7",80.01
"47333",1894,"8",53.34
"47334",1894,"9",26.67
"47335",1894,"10",26.67
"47336",1894,"11",53.34
"47337",1894,"12",80.01
"47338",1894,"13",53.34
"47339",1894,"14",26.67
"47340",1894,"15",80.01
"47341",1894,"16",26.67
"47342",1894,"17",80.01
"47343",1894,"18",53.34
"47344",1894,"19",53.34
"47345",1894,"20",53.34
"47346",1894,"21",53.34
"47347",1894,"22",53.34
"47348",1894,"23",80.01
"47349",1894,"24",53.34
"47350",1894,"25",53.34
"47351",1895,"1",53.34
"47352",1895,"2",26.67
"47353",1895,"3",26.67
"47354",1895,"4",53.34
"47355",1895,"5",53.34
"47356",1895,"6",53.34
"47357",1895,"7",80.01
"47358",1895,"8",26.67
"47359",1895,"9",53.34
"47360",1895,"10",53.34
"47361",1895,"11",26.67
"47362",1895,"12",26.67
"47363",1895,"13",53.34
"47364",1895,"14",53.34
"47365",1895,"15",26.67
"47366",1895,"16",106.68
"47367",1895,"17",53.34
"47368",1895,"18",53.34
"47369",1895,"19",53.34
"47370",1895,"20",80.01
"47371",1895,"21",53.34
"47372",1895,"22",53.34
"47373",1895,"23",53.34
"47374",1895,"24",53.34
"47375",1895,"25",80.01
"47376",1896,"1",26.67
"47377",1896,"2",53.34
"47378",1896,"3",53.34
"47379",1896,"4",26.67
"47380",1896,"5",26.67
"47381",1896,"6",53.34
"47382",1896,"7",53.34
"47383",1896,"8",80.01
"47384",1896,"9",53.34
"47385",1896,"10",26.67
"47386",1896,"11",53.34
"47387",1896,"12",8.89
"47388",1896,"13",8.89
"47389",1896,"14",53.34
"47390",1896,"15",106.68
"47391",1896,"16",80.01
"47392",1896,"17",80.01
"47393",1896,"18",53.34
"47394",1896,"19",80.01
"47395",1896,"20",26.67
"47396",1896,"21",53.34
"47397",1896,"22",53.34
"47398",1896,"23",26.67
"47399",1896,"24",8.89
"47400",1896,"25",106.68
"47401",1897,"1",106.68
"47402",1897,"2",53.34
"47403",1897,"3",26.67
"47404",1897,"4",53.34
"47405",1897,"5",53.34
"47406",1897,"6",26.67
"47407",1897,"7",26.67
"47408",1897,"8",53.34
"47409",1897,"9",80.01
"47410",1897,"10",53.34
"47411",1897,"11",53.34
"47412",1897,"12",26.67
"47413",1897,"13",26.67
"47414",1897,"14",26.67
"47415",1897,"15",26.67
"47416",1897,"16",106.68
"47417",1897,"17",53.34
"47418",1897,"18",26.67
"47419",1897,"19",26.67
"47420",1897,"20",26.67
"47421",1897,"21",53.34
"47422",1897,"22",53.34
"47423",1897,"23",53.34
"47424",1897,"24",53.34
"47425",1897,"25",26.67
"47426",1898,"1",8.89
"47427",1898,"2",53.34
"47428",1898,"3",53.34
"47429",1898,"4",53.34
"47430",1898,"5",8.89
"47431",1898,"6",53.34
"47432",1898,"7",53.34
"47433",1898,"8",80.01
"47434",1898,"9",26.67
"47435",1898,"10",26.67
"47436",1898,"11",53.34
"47437",1898,"12",26.67
"47438",1898,"13",80.01
"47439",1898,"14",106.68
"47440",1898,"15",53.34
"47441",1898,"16",53.34
"47442",1898,"17",26.67
"47443",1898,"18",80.01
"47444",1898,"19",26.67
"47445",1898,"20",53.34
"47446",1898,"21",26.67
"47447",1898,"22",53.34
"47448",1898,"23",26.67
"47449",1898,"24",53.34
"47450",1898,"25",26.67
"47451",1899,"1",53.34
"47452",1899,"2",53.34
"47453",1899,"3",53.34
"47454",1899,"4",53.34
"47455",1899,"5",26.67
"47456",1899,"6",80.01
"47457",1899,"7",53.34
"47458",1899,"8",53.34
"47459",1899,"9",53.34
"47460",1899,"10",106.68
"47461",1899,"11",53.34
"47462",1899,"12",53.34
"47463",1899,"13",106.68
"47464",1899,"14",53.34
"47465",1899,"15",80.01
"47466",1899,"16",53.34
"47467",1899,"17",53.34
"47468",1899,"18",53.34
"47469",1899,"19",8.89
"47470",1899,"20",8.89
"47471",1899,"21",53.34
"47472",1899,"22",53.34
"47473",1899,"23",80.01
"47474",1899,"24",53.34
"47475",1899,"25",53.34
"47476",1900,"1",53.34
"47477",1900,"2",53.34
"47478",1900,"3",80.01
"47479",1900,"4",53.34
"47480",1900,"5",26.67
"47481",1900,"6",53.34
"47482",1900,"7",53.34
"47483",1900,"8",26.67
"47484",1900,"9",106.68
"47485",1900,"10",26.67
"47486",1900,"11",53.34
"47487",1900,"12",26.67
"47488",1900,"13",53.34
"47489",1900,"14",53.34
"47490",1900,"15",53.34
"47491",1900,"16",53.34
"47492",1900,"17",53.34
"47493",1900,"18",26.67
"47494",1900,"19",53.34
"47495",1900,"20",106.68
"47496",1900,"21",26.67
"47497",1900,"22",53.34
"47498",1900,"23",26.67
"47499",1900,"24",53.34
"47500",1900,"25",53.34
"47501",1901,"1",53.34
"47502",1901,"2",53.34
"47503",1901,"3",53.34
"47504",1901,"4",53.34
"47505",1901,"5",80.01
"47506",1901,"6",53.34
"47507",1901,"7",53.34
"47508",1901,"8",53.34
"47509",1901,"9",8.89
"47510",1901,"10",53.34
"47511",1901,"11",80.01
"47512",1901,"12",26.67
"47513",1901,"13",53.34
"47514",1901,"14",106.68
"47515",1901,"15",26.67
"47516",1901,"16",106.68
"47517",1901,"17",26.67
"47518",1901,"18",53.34
"47519",1901,"19",8.89
"47520",1901,"20",26.67
"47521",1901,"21",53.34
"47522",1901,"22",26.67
"47523",1901,"23",53.34
"47524",1901,"24",80.01
"47525",1901,"25",53.34
"47526",1902,"1",53.34
"47527",1902,"2",53.34
"47528",1902,"3",106.68
"47529",1902,"4",53.34
"47530",1902,"5",53.34
"47531",1902,"6",53.34
"47532",1902,"7",53.34
"47533",1902,"8",8.89
"47534",1902,"9",8.89
"47535",1902,"10",53.34
"47536",1902,"11",26.67
"47537",1902,"12",53.34
"47538",1902,"13",53.34
"47539",1902,"14",53.34
"47540",1902,"15",53.34
"47541",1902,"16",26.67
"47542",1902,"17",53.34
"47543",1902,"18",26.67
"47544",1902,"19",26.67
"47545",1902,"20",53.34
"47546",1902,"21",53.34
"47547",1902,"22",26.67
"47548",1902,"23",53.34
"47549",1902,"24",53.34
"47550",1902,"25",26.67
"47551",1903,"1",26.67
"47552",1903,"2",53.34
"47553",1903,"3",80.01
"47554",1903,"4",53.34
"47555",1903,"5",53.34
"47556",1903,"6",26.67
"47557",1903,"7",106.68
"47558",1903,"8",53.34
"47559",1903,"9",26.67
"47560",1903,"10",53.34
"47561",1903,"11",26.67
"47562",1903,"12",53.34
"47563",1903,"13",80.01
"47564",1903,"14",53.34
"47565",1903,"15",80.01
"47566",1903,"16",8.89
"47567",1903,"17",53.34
"47568",1903,"18",53.34
"47569",1903,"19",53.34
"47570",1903,"20",53.34
"47571",1903,"21",53.34
"47572",1903,"22",53.34
"47573",1903,"23",53.34
"47574",1903,"24",53.34
"47575",1903,"25",53.34
"47576",1904,"1",80.01
"47577",1904,"2",26.67
"47578",1904,"3",53.34
"47579",1904,"4",53.34
"47580",1904,"5",53.34
"47581",1904,"6",53.34
"47582",1904,"7",26.67
"47583",1904,"8",53.34
"47584",1904,"9",53.34
"47585",1904,"10",53.34
"47586",1904,"11",26.67
"47587",1904,"12",53.34
"47588",1904,"13",26.67
"47589",1904,"14",53.34
"47590",1904,"15",53.34
"47591",1904,"16",53.34
"47592",1904,"17",53.34
"47593",1904,"18",53.34
"47594",1904,"19",53.34
"47595",1904,"20",26.67
"47596",1904,"21",53.34
"47597",1904,"22",53.34
"47598",1904,"23",53.34
"47599",1904,"24",80.01
"47600",1904,"25",53.34
"47601",1905,"1",8.89
"47602",1905,"2",53.34
"47603",1905,"3",53.34
"47604",1905,"4",53.34
"47605",1905,"5",53.34
"47606",1905,"6",53.34
"47607",1905,"7",80.01
"47608",1905,"8",53.34
"47609",1905,"9",53.34
"47610",1905,"10",80.01
"47611",1905,"11",53.34
"47612",1905,"12",53.34
"47613",1905,"13",8.89
"47614",1905,"14",26.67
"47615",1905,"15",53.34
"47616",1905,"16",53.34
"47617",1905,"17",53.34
"47618",1905,"18",26.67
"47619",1905,"19",53.34
"47620",1905,"20",53.34
"47621",1905,"21",53.34
"47622",1905,"22",26.67
"47623",1905,"23",53.34
"47624",1905,"24",26.67
"47625",1905,"25",53.34
"47626",1906,"1",106.68
"47627",1906,"2",53.34
"47628",1906,"3",53.34
"47629",1906,"4",106.68
"47630",1906,"5",8.89
"47631",1906,"6",80.01
"47632",1906,"7",53.34
"47633",1906,"8",106.68
"47634",1906,"9",80.01
"47635",1906,"10",26.67
"47636",1906,"11",53.34
"47637",1906,"12",53.34
"47638",1906,"13",53.34
"47639",1906,"14",26.67
"47640",1906,"15",53.34
"47641",1906,"16",26.67
"47642",1906,"17",53.34
"47643",1906,"18",26.67
"47644",1906,"19",53.34
"47645",1906,"20",53.34
"47646",1906,"21",53.34
"47647",1906,"22",26.67
"47648",1906,"23",53.34
"47649",1906,"24",53.34
"47650",1906,"25",53.34
"47651",1907,"1",53.34
"47652",1907,"2",80.01
"47653",1907,"3",26.67
"47654",1907,"4",53.34
"47655",1907,"5",53.34
"47656",1907,"6",26.67
"47657",1907,"7",53.34
"47658",1907,"8",53.34
"47659",1907,"9",26.67
"47660",1907,"10",53.34
"47661",1907,"11",53.34
"47662",1907,"12",8.89
"47663",1907,"13",53.34
"47664",1907,"14",26.67
"47665",1907,"15",53.34
"47666",1907,"16",53.34
"47667",1907,"17",53.34
"47668",1907,"18",53.34
"47669",1907,"19",53.34
"47670",1907,"20",26.67
"47671",1907,"21",80.01
"47672",1907,"22",53.34
"47673",1907,"23",26.67
"47674",1907,"24",106.68
"47675",1907,"25",80.01
"47676",1908,"1",80.01
"47677",1908,"2",53.34
"47678",1908,"3",53.34
"47679",1908,"4",8.89
"47680",1908,"5",106.68
"47681",1908,"6",26.67
"47682",1908,"7",53.34
"47683",1908,"8",53.34
"47684",1908,"9",53.34
"47685",1908,"10",53.34
"47686",1908,"11",53.34
"47687",1908,"12",26.67
"47688",1908,"13",53.34
"47689",1908,"14",53.34
"47690",1908,"15",53.34
"47691",1908,"16",53.34
"47692",1908,"17",26.67
"47693",1908,"18",53.34
"47694",1908,"19",26.67
"47695",1908,"20",26.67
"47696",1908,"21",106.68
"47697",1908,"22",53.34
"47698",1908,"23",26.67
"47699",1908,"24",53.34
"47700",1908,"25",106.68
"47701",1909,"1",53.34
"47702",1909,"2",26.67
"47703",1909,"3",53.34
"47704",1909,"4",80.01
"47705",1909,"5",8.89
"47706",1909,"6",53.34
"47707",1909,"7",53.34
"47708",1909,"8",53.34
"47709",1909,"9",53.34
"47710",1909,"10",53.34
"47711",1909,"11",53.34
"47712",1909,"12",53.34
"47713",1909,"13",53.34
"47714",1909,"14",26.67
"47715",1909,"15",53.34
"47716",1909,"16",26.67
"47717",1909,"17",53.34
"47718",1909,"18",26.67
"47719",1909,"19",26.67
"47720",1909,"20",53.34
"47721",1909,"21",106.68
"47722",1909,"22",53.34
"47723",1909,"23",53.34
"47724",1909,"24",53.34
"47725",1909,"25",26.67
"47726",1910,"1",53.34
"47727",1910,"2",26.67
"47728",1910,"3",53.34
"47729",1910,"4",53.34
"47730",1910,"5",53.34
"47731",1910,"6",53.34
"47732",1910,"7",26.67
"47733",1910,"8",53.34
"47734",1910,"9",53.34
"47735",1910,"10",80.01
"47736",1910,"11",8.89
"47737",1910,"12",106.68
"47738",1910,"13",80.01
"47739",1910,"14",53.34
"47740",1910,"15",26.67
"47741",1910,"16",53.34
"47742",1910,"17",53.34
"47743",1910,"18",53.34
"47744",1910,"19",53.34
"47745",1910,"20",8.89
"47746",1910,"21",53.34
"47747",1910,"22",8.89
"47748",1910,"23",26.67
"47749",1910,"24",26.67
"47750",1910,"25",106.68
"47751",1911,"1",26.67
"47752",1911,"2",26.67
"47753",1911,"3",53.34
"47754",1911,"4",53.34
"47755",1911,"5",26.67
"47756",1911,"6",26.67
"47757",1911,"7",26.67
"47758",1911,"8",80.01
"47759",1911,"9",53.34
"47760",1911,"10",53.34
"47761",1911,"11",53.34
"47762",1911,"12",53.34
"47763",1911,"13",80.01
"47764",1911,"14",53.34
"47765",1911,"15",53.34
"47766",1911,"16",106.68
"47767",1911,"17",8.89
"47768",1911,"18",53.34
"47769",1911,"19",53.34
"47770",1911,"20",80.01
"47771",1911,"21",53.34
"47772",1911,"22",80.01
"47773",1911,"23",8.89
"47774",1911,"24",53.34
"47775",1911,"25",80.01
"47776",1912,"1",53.34
"47777",1912,"2",26.67
"47778",1912,"3",80.01
"47779",1912,"4",26.67
"47780",1912,"5",80.01
"47781",1912,"6",80.01
"47782",1912,"7",80.01
"47783",1912,"8",26.67
"47784",1912,"9",80.01
"47785",1912,"10",106.68
"47786",1912,"11",26.67
"47787",1912,"12",53.34
"47788",1912,"13",53.34
"47789",1912,"14",53.34
"47790",1912,"15",26.67
"47791",1912,"16",26.67
"47792",1912,"17",80.01
"47793",1912,"18",53.34
"47794",1912,"19",8.89
"47795",1912,"20",26.67
"47796",1912,"21",53.34
"47797",1912,"22",8.89
"47798",1912,"23",26.67
"47799",1912,"24",53.34
"47800",1912,"25",8.89
"47801",1913,"1",53.34
"47802",1913,"2",53.34
"47803",1913,"3",80.01
"47804",1913,"4",53.34
"47805",1913,"5",53.34
"47806",1913,"6",8.89
"47807",1913,"7",26.67
"47808",1913,"8",53.34
"47809",1913,"9",26.67
"47810",1913,"10",53.34
"47811",1913,"11",53.34
"47812",1913,"12",106.68
"47813",1913,"13",53.34
"47814",1913,"14",53.34
"47815",1913,"15",53.34
"47816",1913,"16",53.34
"47817",1913,"17",26.67
"47818",1913,"18",26.67
"47819",1913,"19",26.67
"47820",1913,"20",53.34
"47821",1913,"21",53.34
"47822",1913,"22",53.34
